Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
CEPQ.S2BF,2007.03,1440,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2007.06,1449,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2007.09,1457,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2007.12,1467,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2008.03,1486,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2008.06,1511,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2008.09,1539,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2008.12,1542,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2009.03,1538,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2009.06,1524,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2009.09,1502,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2009.12,1474,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2010.03,1459,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2010.06,1461,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2010.09,1468,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2010.12,1465,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2011.03,1465,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2011.06,1476,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2011.09,1476,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2011.12,1481,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2012.03,1482,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2012.06,1485,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2012.09,1488,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2012.12,1503,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2013.03,1509,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2013.06,1513,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2013.09,1526,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2013.12,1533,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2014.03,1549,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2014.06,1561,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2014.09,1592,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2014.12,1607,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2015.03,1616,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2015.06,1626,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2015.09,1631,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2015.12,1639,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2016.03,1659,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2016.06,1671,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2016.09,1682,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2016.12,1706,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2017.03,1713,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2017.06,1732,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2017.09,1749,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2017.12,1768,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2018.03,1787,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2018.06,1805,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2018.09,1824,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2018.12,1844,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2019.03,1859,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2019.06,1870,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2019.09,1898,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2019.12,1914,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2020.03,1926,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2020.06,1931,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2020.09,1934,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2020.12,1954,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2021.03,1959,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2021.06,2021,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2021.09,2045,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2021.12,2091,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2022.03,2189,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2022.06,2257,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BF,2022.09,2283,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Farm Buildings,,,,
CEPQ.S2BI,1989.12,877.963126,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1990.03,884.108867,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1990.06,896.400351,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1990.09,902.546093,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1990.12,907.813872,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1991.03,910.447761,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1991.06,911.325724,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1991.09,911.325724,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1991.12,913.081651,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1992.03,909.569798,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1992.06,904.302019,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1992.09,906.057946,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1992.12,906.057946,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1993.03,905.179982,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1993.06,918.349429,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1993.09,931.518876,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1993.12,945.566286,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1994.03,945.566286,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1994.06,949.078139,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1994.09,950.834065,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1994.12,964.881475,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1995.03,976.294996,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1995.06,978.928885,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1995.09,986.830553,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1995.12,991.220369,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1996.03,994.732221,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1996.06,994.732221,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1996.09,996.488148,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1996.12,1000,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1997.03,1001.755926,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1997.06,1000,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1997.09,998.244074,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1997.12,1002.633889,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1998.03,1003.511853,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1998.06,998.244074,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1998.09,997.366111,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1998.12,995.610184,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1999.03,995.610184,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1999.06,999.122037,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1999.09,1000,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,1999.12,1002,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2000.03,1004,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2000.06,1003,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2000.09,1003,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2000.12,1010,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2001.03,1012,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2001.06,1017,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2001.09,1019,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2001.12,1025,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
CEPQ.S2BI,2002.03,1030,FINAL,Index,Capital Goods Price Index - CEP,Price Index by Item of Capital Goods; (Base:September Quarter 1999 = 1000),Other Non-Residential Buildings,,,,
